,nodes neighbors,labels
227,"[[2, 8, 9, 10, 11, 12, 14, 16, 17], [2, 3, 4, 5, 6, 7, 8, 13, 14, 15, 16, 18], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [1, 2, 4, 5, 6, 7, 8, 13, 14, 15, 16, 18], [1, 2, 3, 5, 6, 7, 8, 13, 14, 15, 16, 18], [1, 2, 3, 4, 6, 7, 8, 13, 14, 15, 16, 18], [1, 2, 3, 4, 5, 7, 8, 13, 14, 15, 16, 18], [1, 2, 3, 4, 5, 6, 8, 13, 14, 15, 16, 18], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [0, 2, 8, 10, 11, 12, 16, 17], [0, 2, 8, 9, 11, 12, 16, 17], [0, 2, 8, 9, 10, 12, 14, 16, 17], [0, 2, 8, 9, 10, 11, 16, 17], [1, 2, 3, 4, 5, 6, 7, 8, 14, 15, 16, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 11, 13, 15, 16, 17, 18], [1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 16, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17, 18], [0, 2, 8, 9, 10, 11, 12, 14, 16], [1, 2, 3, 4, 5, 6, 7, 8, 13, 14, 15, 16]]",-1.0
228,"[[1, 4, 7, 12, 25], [0, 4, 10, 20, 22], [3, 4, 6, 8, 11, 16, 18, 21, 26], [2, 4, 6, 8, 11, 16, 18, 21, 26], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26], [4, 9, 16, 17], [2, 3, 4, 8, 11, 16, 18, 21, 26], [0, 4, 12, 25], [2, 3, 4, 6, 11, 16, 18, 21, 26], [4, 5, 16, 17], [1, 4, 16, 20, 22], [2, 3, 4, 6, 8, 16, 18, 21, 26], [0, 4, 7, 25], [4, 14, 15, 19, 23, 24], [4, 13, 15, 19, 23, 24], [4, 13, 14, 19, 23, 24], [2, 3, 4, 5, 6, 8, 9, 10, 11, 17, 18, 21, 26], [4, 5, 9, 16], [2, 3, 4, 6, 8, 11, 16, 21, 26], [4, 13, 14, 15, 23, 24], [1, 4, 10, 22], [2, 3, 4, 6, 8, 11, 16, 18, 26], [1, 4, 10, 20, 24], [4, 13, 14, 15, 19, 24], [4, 13, 14, 15, 19, 22, 23], [0, 4, 7, 12], [2, 3, 4, 6, 8, 11, 16, 18, 21]]",-1.0
229,"[[4, 5, 6, 9, 13, 16, 17, 19, 20], [7, 10, 11, 12, 13], [8, 13, 14, 18], [7, 13, 15, 21], [0, 5, 6, 9, 13, 16, 17, 19, 20], [0, 4, 6, 9, 13, 16, 17, 19, 20], [0, 4, 5, 9, 13, 16, 17, 19, 20], [1, 3, 13, 15, 21], [2, 13, 14, 18], [0, 4, 5, 6, 13, 16, 17, 19, 20], [1, 11, 12, 13], [1, 10, 12, 13], [1, 10, 11, 13], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 19, 20, 21], [2, 8, 13, 18], [3, 7, 13, 21], [0, 4, 5, 6, 9, 13, 17, 19, 20], [0, 4, 5, 6, 9, 13, 16, 19, 20], [2, 8, 13, 14], [0, 4, 5, 6, 9, 13, 16, 17, 20], [0, 4, 5, 6, 9, 13, 16, 17, 19], [3, 7, 13, 15]]",-1.0
230,"[[7, 8, 10], [5, 6, 8, 9, 11, 12], [3, 4, 8, 13], [2, 4, 8, 13], [2, 3, 8, 13], [1, 6, 8, 9, 11, 12], [1, 5, 8, 9, 11, 12], [0, 8, 10], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13], [1, 5, 6, 8, 11, 12], [0, 7, 8], [1, 5, 6, 8, 9, 12], [1, 5, 6, 8, 9, 11], [2, 3, 4, 8]]",-1.0
231,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]",-1.0
232,"[[2, 3, 7, 8, 16], [5, 8, 11, 13, 14, 15, 17, 18], [0, 3, 7, 8, 16], [0, 2, 7, 8, 16], [6, 8, 9, 10, 12], [1, 8, 11, 13, 14, 15, 17, 18], [4, 8, 9, 10, 12], [0, 2, 3, 8, 16], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [4, 6, 8, 10, 12], [4, 6, 8, 9, 12], [1, 5, 8, 13, 14, 15, 17, 18], [4, 6, 8, 9, 10], [1, 5, 8, 11, 14, 15, 17, 18], [1, 5, 8, 11, 13, 15, 17, 18], [1, 5, 8, 11, 13, 14, 17, 18], [0, 2, 3, 7, 8], [1, 5, 8, 11, 13, 14, 15, 18], [1, 5, 8, 11, 13, 14, 15, 17]]",-1.0
233,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31], [0, 9, 12, 17, 18, 23], [0, 8, 15, 19, 20, 26], [0, 10, 11, 13, 27, 28, 31], [0, 6, 7, 10, 14, 24, 25, 29, 30], [0, 16, 21, 22, 30], [0, 4, 7, 14, 24, 25, 29], [0, 4, 6, 14, 24, 25, 29], [0, 2, 15, 19, 20, 26], [0, 1, 12, 17, 18, 23], [0, 3, 4, 11, 13, 27, 28, 30, 31], [0, 3, 10, 13, 27, 28, 31], [0, 1, 9, 17, 18, 23], [0, 3, 10, 11, 27, 28, 31], [0, 4, 6, 7, 24, 25, 29], [0, 2, 8, 19, 20, 26], [0, 5, 21, 22, 30], [0, 1, 9, 12, 18, 23], [0, 1, 9, 12, 17, 23], [0, 2, 8, 15, 20, 26], [0, 2, 8, 15, 19, 26], [0, 5, 16, 22, 30], [0, 5, 16, 21, 30], [0, 1, 9, 12, 17, 18], [0, 4, 6, 7, 14, 25, 29], [0, 4, 6, 7, 14, 24, 29], [0, 2, 8, 15, 19, 20], [0, 3, 10, 11, 13, 28, 31], [0, 3, 10, 11, 13, 27, 31], [0, 4, 6, 7, 14, 24, 25], [0, 4, 5, 10, 16, 21, 22], [0, 3, 10, 11, 13, 27, 28]]",-1.0
234,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [0, 2, 4, 5, 6, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [0, 2, 7, 8, 12], [0, 1, 2, 5, 6, 9, 10, 11], [0, 1, 2, 4, 6, 9, 10, 11], [0, 1, 2, 4, 5, 9, 10, 11], [0, 2, 3, 8, 12], [0, 2, 3, 7, 12], [0, 1, 2, 4, 5, 6, 10, 11], [0, 1, 2, 4, 5, 6, 9, 11], [0, 1, 2, 4, 5, 6, 9, 10], [0, 2, 3, 7, 8]]",-1.0
235,"[[6, 12, 19, 22, 28], [4, 5, 13, 14, 22, 23, 24], [17, 22, 26, 27], [8, 10, 15, 16, 22], [1, 5, 13, 14, 22, 23, 24], [1, 4, 13, 14, 22, 23, 24], [0, 12, 19, 22, 28], [18, 21, 22, 25], [3, 10, 15, 16, 22], [11, 20, 22], [3, 8, 15, 16, 22], [9, 20, 22], [0, 6, 19, 22, 28], [1, 4, 5, 14, 22, 23, 24], [1, 4, 5, 13, 22, 23, 24], [3, 8, 10, 16, 22], [3, 8, 10, 15, 22], [2, 22, 26, 27], [7, 21, 22, 25], [0, 6, 12, 22, 28], [9, 11, 22], [7, 18, 22, 25], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 23, 24, 25, 26, 27, 28], [1, 4, 5, 13, 14, 22, 24], [1, 4, 5, 13, 14, 22, 23], [7, 18, 21, 22], [2, 17, 22, 27], [2, 17, 22, 26], [0, 6, 12, 19, 22]]",-1.0
236,"[[2, 4, 5, 7, 8, 13], [4, 9, 10, 13], [0, 4, 5, 7, 8, 13], [4, 6, 11, 12, 13], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13], [0, 2, 4, 7, 8, 13], [3, 4, 11, 12, 13], [0, 2, 4, 5, 8, 13], [0, 2, 4, 5, 7, 13], [1, 4, 10, 13], [1, 4, 9, 13], [3, 4, 6, 12, 13], [3, 4, 6, 11, 13], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]]",-1.0
237,"[[1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [0, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [4, 10, 13, 19, 21, 22, 23], [3, 10, 13, 19, 21, 22, 23], [0, 1, 2, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 5, 6, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 5, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 5, 6, 7, 8, 10, 11, 12, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23], [0, 1, 2, 5, 6, 7, 8, 9, 10, 12, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 20, 21], [3, 4, 10, 19, 21, 22, 23], [0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 15, 16, 17, 18, 20, 21], [0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 16, 17, 18, 20, 21], [0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 17, 18, 20, 21], [0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 18, 20, 21], [0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 20, 21], [3, 4, 10, 13, 21, 22, 23], [0, 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 18, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 22, 23], [3, 4, 10, 13, 19, 21, 23], [3, 4, 10, 13, 19, 21, 22]]",-1.0
238,"[[2, 3, 5, 7, 8, 9, 11, 12], [4, 6, 8, 10], [0, 3, 5, 7, 8, 9, 11, 12], [0, 2, 5, 7, 8, 9, 11, 12], [1, 6, 8, 10], [0, 2, 3, 7, 8, 9, 11, 12], [1, 4, 8, 10], [0, 2, 3, 5, 8, 9, 11, 12], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12], [0, 2, 3, 5, 7, 8, 11, 12], [1, 4, 6, 8], [0, 2, 3, 5, 7, 8, 9, 12], [0, 2, 3, 5, 7, 8, 9, 11]]",-1.0
239,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]]",-1.0
240,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]]",-1.0
241,"[[1, 3, 4, 5, 8, 9], [0, 3, 4, 5, 8, 9], [6, 7, 9, 10, 11], [0, 1, 4, 5, 8, 9], [0, 1, 3, 5, 8, 9], [0, 1, 3, 4, 8, 9], [2, 7, 9, 10, 11], [2, 6, 9, 10, 11], [0, 1, 3, 4, 5, 9], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [2, 6, 7, 9, 11], [2, 6, 7, 9, 10]]",-1.0
242,"[[3, 4, 7, 9, 11, 16], [3, 6, 10, 12, 13, 17, 18], [3, 5, 8, 14, 15, 19, 20], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [0, 3, 7, 9, 11, 16], [2, 3, 8, 14, 15, 19, 20], [1, 3, 10, 12, 13, 17, 18], [0, 3, 4, 9, 11, 13, 16, 17], [2, 3, 5, 14, 15, 19, 20], [0, 3, 4, 7, 11, 16], [1, 3, 6, 12, 13, 17, 18], [0, 3, 4, 7, 9, 16], [1, 3, 6, 10, 13, 17, 18], [1, 3, 6, 7, 10, 12, 17, 18], [2, 3, 5, 8, 15, 19, 20], [2, 3, 5, 8, 14, 19, 20], [0, 3, 4, 7, 9, 11], [1, 3, 6, 7, 10, 12, 13, 18], [1, 3, 6, 10, 12, 13, 17], [2, 3, 5, 8, 14, 15, 20], [2, 3, 5, 8, 14, 15, 19]]",-1.0
243,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",-1.0
244,"[[2, 3, 5, 7, 8, 9, 11, 13], [4, 5, 6, 10, 12, 14], [0, 3, 5, 7, 8, 9, 11, 13], [0, 2, 5, 7, 8, 9, 11, 13], [1, 5, 6, 10, 12, 14], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14], [1, 4, 5, 10, 12, 14], [0, 2, 3, 5, 8, 9, 11, 13], [0, 2, 3, 5, 7, 9, 11, 13], [0, 2, 3, 5, 7, 8, 11, 13], [1, 4, 5, 6, 12, 14], [0, 2, 3, 5, 7, 8, 9, 13], [1, 4, 5, 6, 10, 14], [0, 2, 3, 5, 7, 8, 9, 11], [1, 4, 5, 6, 10, 12]]",-1.0
245,"[[1, 4, 14, 15, 17, 19, 22, 23, 25], [0, 4, 14, 15, 17, 19, 22, 23, 25], [6, 9, 12, 13, 19, 21, 24], [5, 7, 11, 19, 21, 28], [0, 1, 14, 15, 17, 19, 22, 23, 25], [3, 7, 11, 19, 28], [2, 9, 12, 13, 19, 21, 24], [3, 5, 11, 19, 28], [10, 16, 18, 19, 20, 26, 27, 29, 30], [2, 6, 12, 13, 19, 21, 24], [8, 16, 18, 19, 20, 26, 27, 29, 30], [3, 5, 7, 19, 28], [2, 6, 9, 13, 19, 21, 24], [2, 6, 9, 12, 19, 21, 24], [0, 1, 4, 15, 17, 19, 22, 23, 25], [0, 1, 4, 14, 17, 19, 22, 23, 25], [8, 10, 18, 19, 20, 26, 27, 29, 30], [0, 1, 4, 14, 15, 19, 22, 23, 25], [8, 10, 16, 19, 20, 26, 27, 29, 30], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30], [8, 10, 16, 18, 19, 26, 27, 29, 30], [2, 3, 6, 9, 12, 13, 19, 24], [0, 1, 4, 14, 15, 17, 19, 23, 25], [0, 1, 4, 14, 15, 17, 19, 22, 25], [2, 6, 9, 12, 13, 19, 21], [0, 1, 4, 14, 15, 17, 19, 22, 23], [8, 10, 16, 18, 19, 20, 27, 29, 30], [8, 10, 16, 18, 19, 20, 26, 29, 30], [3, 5, 7, 11, 19], [8, 10, 16, 18, 19, 20, 26, 27, 30], [8, 10, 16, 18, 19, 20, 26, 27, 29]]",-1.0
246,"[[1, 2, 6, 7, 10, 12], [0, 5, 6, 7, 8, 10, 14], [0, 7, 12], [4, 7, 9, 11, 13], [3, 7, 9, 11, 13], [1, 6, 7, 8, 10, 14], [0, 1, 5, 7, 8, 10, 14], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14], [1, 5, 6, 7, 10, 14], [3, 4, 7, 11, 13], [0, 1, 5, 6, 7, 8, 14], [3, 4, 7, 9, 13], [0, 2, 7], [3, 4, 7, 9, 11], [1, 5, 6, 7, 8, 10]]",-1.0
247,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",-1.0
248,"[[3, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16], [2, 4, 6, 8, 13, 15], [1, 4, 6, 8, 13, 15], [0, 5, 7, 8, 9, 10, 11, 12, 14, 15, 16], [1, 2, 6, 8, 13, 15], [0, 3, 7, 8, 9, 10, 11, 12, 14, 15, 16], [1, 2, 4, 8, 13, 15], [0, 3, 5, 8, 9, 10, 11, 12, 14, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16], [0, 3, 5, 7, 8, 10, 11, 12, 14, 15, 16], [0, 3, 5, 7, 8, 9, 11, 12, 14, 15, 16], [0, 3, 5, 7, 8, 9, 10, 12, 14, 15, 16], [0, 3, 5, 7, 8, 9, 10, 11, 14, 15, 16], [1, 2, 4, 6, 8, 15], [0, 3, 5, 7, 8, 9, 10, 11, 12, 15, 16], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 16], [0, 3, 5, 7, 8, 9, 10, 11, 12, 14, 15]]",-1.0
249,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 3, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 4, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]",-1.0
250,"[[5, 9, 14, 15, 18], [3, 8, 10, 14], [4, 6, 7, 11, 12, 13, 14, 16], [1, 8, 10, 14, 15], [2, 6, 7, 11, 12, 13, 14, 16, 17], [0, 9, 14, 15, 18], [2, 4, 7, 11, 12, 13, 14, 16, 17], [2, 4, 6, 11, 12, 13, 14, 16, 17], [1, 3, 10, 14], [0, 5, 14, 15, 18], [1, 3, 8, 14], [2, 4, 6, 7, 12, 13, 14, 16, 17], [2, 4, 6, 7, 11, 13, 14, 16, 17], [2, 4, 6, 7, 11, 12, 14, 16, 17], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18], [0, 3, 5, 9, 14, 18], [2, 4, 6, 7, 11, 12, 13, 14, 17], [4, 6, 7, 11, 12, 13, 14, 16], [0, 5, 9, 14, 15]]",-1.0
251,"[[3, 4, 5, 6, 9, 14], [7, 10, 14, 15, 17], [8, 11, 12, 14, 19], [0, 4, 5, 6, 9, 14], [0, 3, 5, 6, 9, 14], [0, 3, 4, 6, 9, 14], [0, 3, 4, 5, 9, 14], [1, 10, 14, 15, 17], [2, 11, 12, 14, 19], [0, 3, 4, 5, 6, 14, 18], [1, 7, 14, 15, 17], [2, 8, 12, 14, 19], [2, 8, 11, 14, 19], [14, 16, 18], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 15, 16, 17, 18, 19], [1, 7, 10, 14, 17], [13, 14, 18], [1, 7, 10, 14, 15], [9, 13, 14, 16], [2, 8, 11, 12, 14]]",-1.0
252,"[[1, 2, 4, 7, 8, 16, 17], [0, 2, 4, 7, 8, 16, 17, 18], [0, 1, 4, 7, 8, 16, 18], [6, 7, 11], [0, 1, 2, 7, 8, 16, 18], [7, 9, 10, 12, 13, 14, 15], [3, 7, 11], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18], [0, 1, 2, 4, 7, 16, 18], [5, 7, 10, 12, 13, 14, 15, 16], [5, 7, 9, 12, 13, 14, 15], [3, 6, 7], [5, 7, 9, 10, 13, 14, 15], [5, 7, 9, 10, 12, 14, 15], [5, 7, 9, 10, 12, 13, 15], [5, 7, 9, 10, 12, 13, 14], [0, 1, 2, 4, 7, 8, 9, 17, 18], [0, 1, 7, 16], [1, 2, 4, 7, 8, 16]]",-1.0
253,"[[1, 2, 3, 10, 11, 15], [0, 2, 3, 10, 11, 15], [0, 1, 3, 10, 11, 15], [0, 1, 2, 10, 11, 15], [6, 7, 12, 13, 15], [8, 9, 14, 15], [4, 7, 12, 13, 15], [4, 6, 12, 13, 15], [5, 9, 14, 15], [5, 8, 14, 15], [0, 1, 2, 3, 11, 15], [0, 1, 2, 3, 10, 15], [4, 6, 7, 13, 15], [4, 6, 7, 12, 15], [5, 8, 9, 15], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]]",-1.0
